europdx_wgs_brca	BC126	0.0	0.001093693036820999	0.001093693036820999
europdx_wgs_brca	BC127	0.14296134208606856	0.2118118847976668	0.2010928961748634
europdx_wgs_brca	BC162	0.14983594604447684	0.16113744075829384	0.016769959897921984
europdx_wgs_brca	BC201	0.3135253372220197	0.3182646737149107	0.07546481954064893
europdx_wgs_brca	BC227	0.08043875685557587	0.19890310786106033	0.18939670932358318
europdx_wgs_brca	BC230	0.09041195771053591	0.08895370032810791	0.13160772876412688
europdx_wgs_brca	BC239	0.00072992700729927	0.051824817518248176	0.02335766423357664
europdx_wgs_brca	BC241	0.2034269048487058	0.3926358002187386	0.030987969376594968
europdx_wgs_brca	BC250	0.10778224333211546	0.11723886048210373	0.10299488677867057
europdx_wgs_brca	BC256	0.3777372262773723	0.47211082756106454	0.2592997811816193
europdx_wgs_brca	BC274	0.03576642335766423	0.03537563822027717	0.008394160583941606
europdx_wgs_brca	BC283	0.520627966411099	0.5182615047479913	0.05445906432748538
europdx_wgs_brca	BC288	0.006193078324225865	0.060109289617486336	0.06265938069216757
europdx_wgs_brca	BC291	0.017883211678832115	0.07038657913931437	0.6828290193219103
europdx_wgs_brca	BC291A	0.14759475218658893	0.3989051094890511	0.26523166727471725
europdx_wgs_brca	BC297	0.3426904848705797	0.36383521691578563	0.05614290922347794
europdx_wgs_brca	BC302	0.1005464480874317	0.09836065573770492	0.009107468123861567
europdx_wgs_brca	BC325	0.10364963503649635	0.13060926669098868	0.027737226277372264
europdx_wgs_brca	BC326	0.031740240788033565	0.15553121577217963	0.12513681138270705
europdx_wgs_brca	BC332	0.08968282901932191	0.08961748633879782	0.005833029529711994
europdx_wgs_brca	BC336	0.08345481049562682	0.20853080568720378	0.19555717407137654
europdx_wgs_brca	BC343	0.2520977745348413	0.25821767713659605	0.22826880934989044
europdx_wgs_brca	BC408	0.04635036496350365	0.5749179730222385	0.12408759124087591
europdx_wgs_brca	BC426	0.006197593875318994	0.09927007299270073	0.08275610645278891
europdx_wgs_brca	BC430	0.04702880058330295	0.34779438570907767	0.3740430185927816
europdx_wgs_brca	BC453	0.025154939846882975	0.025154939846882975	0.002187386073641998
europdx_wgs_brca	BC457	0.003278688524590164	0.025500910746812388	0.26839038601602333
europdx_wgs_brca	BC464	0.44837650492520975	0.4841298796059832	0.04083120670798396
europdx_wgs_brca	BC474	0.2985781990521327	0.34950747902225465	0.134987230937614
europdx_wgs_brca	BC509	0.011322132943754566	0.057383040935672515	0.015339663988312637
europdx_wgs_brca	BC513	0.04702880058330295	0.04958075100255195	0.0014571948998178506
europdx_wgs_brca	BC519	0.004739336492890996	0.05691353520612915	0.02334914264866837
europdx_wgs_brca	BC531	0.04742794600510763	0.3698430083972253	0.24033552151714077
europdx_wgs_brca	BC666	0.06236323851203501	0.10393873085339168	0.0988329686360321
europdx_wgs_brca	BC701	0.11605839416058394	0.1583941605839416	0.1062043795620438
europdx_wgs_brca	BC715	0.4002916514764856	0.38133430550492164	0.16429872495446265
europdx_wgs_brca	BC794	0.022238425082026978	0.06707983959168794	0.03642987249544627
europdx_wgs_brca	BC801	0.4099197665937272	0.1137855579868709	0.17541940189642596
europdx_wgs_brca	BC878	0.14051094890510948	0.13717621306092667	0.00291970802919708
europdx_wgs_brca	BC899	0.28039430449069	0.03066812705366922	0.05253557095950383
europdx_wgs_brca	BC989	0.27561064527889173	0.23878964637258476	0.12577469923441487
europdx_wgs_brca	BC1006	0.5595628415300546	0.5679417122040072	0.0018214936247723133
europdx_wgs_crc	CRC1	0.04299065420560748	0.018317757009345795	0.012336448598130842
europdx_wgs_crc	CRC2	0.0	0.0	0.0
europdx_wgs_crc	CRC3	0.0007476635514018691	0.0067289719626168224	0.0
europdx_wgs_crc	CRC5	0.0014953271028037382	0.0007476635514018691	0.0007476635514018691
europdx_wgs_crc	CRC7	0.18654205607476634	0.2508411214953271	0.08485981308411215
europdx_wgs_crc	CRC8	0.005607476635514018	0.023177570093457944	0.0007476635514018691
europdx_wgs_crc	CRC9	0.0	0.028037383177570093	0.034766355140186916
europdx_wgs_crc	CRC10	0.0022429906542056075	0.6960747663551402	0.6385046728971963
europdx_wgs_crc	CRC13	0.011962616822429906	0.08417508417508418	0.1642349420127198
europdx_wgs_crc	CRC14	0.012345679012345678	0.014205607476635514	0.023943135054246164
europdx_wgs_crc	CRC15	0.06728971962616823	0.19102803738317756	0.15663551401869158
europdx_wgs_crc	CRC16	0.09308411214953272	0.1588785046728972	0.1016822429906542
europdx_wgs_crc	CRC17	0.0022429906542056075	0.0033644859813084112	0.00411214953271028
europdx_wgs_crc	CRC20	0.0022429906542056075	0.0067289719626168224	0.00822429906542056
europdx_wgs_crc	CRC21	0.04822429906542056	0.06990654205607477	0.021682242990654205
europdx_wgs_crc	CRC22	0.04	0.08897196261682243	0.10616822429906542
europdx_wgs_crc	CRC23	0.1469158878504673	0.1835514018691589	0.062429906542056074
europdx_wgs_crc	CRC24	0.0	0.027289719626168225	0.12186915887850468
europdx_wgs_crc	CRC25	0.04263275991024682	0.08037383177570094	0.09536275243081525
europdx_wgs_crc	CRC27	0.0788785046728972	0.028037383177570093	0.20224299065420562
europdx_wgs_crc	CRC28	0.04037383177570093	0.028037383177570093	0.06766355140186917
europdx_wgs_crc	CRC29	0.010093457943925233	0.04710280373831776	0.04299065420560748
europdx_wgs_crc	CRC30	0.07813084112149532	0.014205607476635514	0.0811214953271028
europdx_wgs_crc	CRC32	0.00411214953271028	0.018317757009345795	0.01644859813084112
